56.056,38,594
56.097708,38,594
56.139416,38,594
56.181125,38,594
56.222833,38,594
56.264541,38,594
56.30625,38,594
56.347958,38,594
56.389666,38,594
56.431375,38,594
56.473083,38,594
56.514791,38,594
56.5565,38,594
56.598208,38,594
56.639916,38,594
56.681625,38,594
56.723333,38,594
56.765041,38,594
56.80675,38,594
56.848458,38,594
56.890166,38,594
56.931875,38,594
56.973583,38,594
57.015291,38,594
57.057,38,594
57.098708,38,594
57.140416,38,594
57.182125,38,594
57.223833,38,594
57.265541,38,594
57.30725,38,594
57.348958,38,594
57.390666,38,594
57.432375,38,594
57.474083,38,594
57.515791,38,594
57.5575,38,594
57.599208,38,594
57.640916,38,594
57.682625,38,594
57.724333,38,594
57.766041,38,594
57.80775,38,594
57.849458,38,594
57.891166,38,593
57.932875,38,594
57.974583,38,594
58.016291,38,594
58.058,38,594
58.099708,38,594
58.141416,38,594
58.183125,38,594
58.224833,38,594
58.266541,38,594
58.30825,38,594
58.349958,38,594
58.391666,38,594
58.433375,38,594
58.475083,38,594
58.516791,38,594
58.5585,38,594
58.600208,38,595
58.641916,38,594
58.683625,38,595
58.725333,38,595
58.767041,38,595
58.80875,38,595
58.850458,38,595
58.892166,38,595
58.933875,38,595
58.975583,38,594
59.017291,38,594
59.059,38,594
59.100708,38,595
59.142416,38,595
59.184125,38,595
59.225833,38,594
59.267541,38,594
59.30925,38,594
59.350958,38,595
59.392666,38,594
59.434375,38,595
59.476083,38,595
59.517791,38,595
59.5595,38,594
59.601208,38,595
59.642916,38,595
59.684625,38,594
59.726333,38,594
59.768041,38,594
59.80975,38,594
59.851458,38,594
59.893166,38,594
59.934875,38,594
59.976583,38,594
60.018291,38,594
60.06,38,594
60.101708,38,595
60.143416,38,595
60.185125,38,595
60.226833,38,594
60.268541,38,594
60.31025,38,594
60.351958,38,594
60.393666,38,594
60.435375,38,594
60.477083,38,594
60.518791,38,594
60.5605,38,595
60.602208,38,597
60.643916,38,598
60.685625,280,7
60.727333,277,7
60.769041,272,8
60.81075,268,8
60.852458,264,8
60.894166,261,8
60.935875,260,9
60.977583,256,9
61.019291,249,9
61.061,249,10
61.102708,243,10
61.144416,240,10
61.186125,239,10
61.227833,233,11
61.269541,230,11
61.31125,227,12
61.352958,225,12
61.394666,223,12
61.436375,221,12
61.478083,221,13
61.519791,221,12
61.5615,223,12
61.603208,223,12
61.644916,224,12
61.686625,224,12
61.728333,226,12
61.770041,225,12
61.81175,227,12
61.853458,231,11
61.895166,230,11
61.936875,227,11
61.978583,227,11
62.020291,226,12
62.062,226,12
62.103708,225,12
62.145416,225,12
62.187125,227,12
62.228833,227,12
62.270541,227,12
62.31225,226,12
62.353958,224,12
62.395666,223,12
62.437375,222,12
62.479083,223,12
62.520791,222,12
62.5625,220,13
62.604208,220,13
62.645916,219,13
62.687625,217,12
62.729333,210,12
62.771041,219,13
62.81275,215,12
62.854458,220,13
62.896166,217,12
62.937875,222,13
62.979583,219,12
63.021291,223,12
63.063,223,12
63.104708,224,12
63.146416,225,12
63.188125,227,12
63.229833,231,11
63.271541,232,11
63.31325,233,11
63.354958,232,11
63.396666,233,11
63.438375,234,11
63.480083,235,11
63.521791,237,11
63.5635,237,11
63.605208,239,10
63.646916,240,10
63.688625,241,10
63.730333,241,10
63.772041,243,10
63.81375,244,10
63.855458,245,10
63.897166,246,10
63.938875,247,10
63.980583,250,9
64.022291,251,9
64.064,249,10
64.105708,250,9
64.147416,251,9
64.189125,252,9
64.230833,252,9
64.272541,253,9
64.31425,254,9
64.355958,255,9
64.397666,256,9
64.439375,257,9
64.481083,257,9
64.522791,258,9
64.5645,259,9
64.606208,260,9
64.647916,261,9
64.689625,262,8
64.731333,262,8
64.773041,262,8
64.81475,266,8
64.856458,264,8
64.898166,265,8
64.939875,265,8
64.981583,266,8
65.023291,267,8
65.065,268,8
65.106708,269,8
